ts,mint,symbol,arm,entry_lag_s,mint_authority,freeze_authority,top1_share,top5_share,holders_sampled,decimals,danger,holders_error,price_impact_pct,quoted_out,sol_in_lamports,tx_count,tx_span_s,tx_per_min,tx_capped,slot_dense_share,sig_n5m,source,boosts,m5_buys,m5_sells,buy_ratio_m5,h1_buys,h1_sells,vol_m5_usd,vol_h1_usd,chg_m5_pct,chg_h1_pct,liquidity_usd,mentions_15m,mentions_1h,authors_1h,reach_1h,dev_buy_sol,has_telegram,has_twitter,has_website
1788751926,9mcDK9MGgr4cMV2ECZ7iAPoB88Kfegn3SpzizYWLBxJ7,COINS,organic1h,177.6,False,False,,,0,6,,,0.02295775216024544,2882890379,19025433,1000,254,236.22,True,0.131,1000,dex,0,333,134,2.485,333,134,16797.95,16797.95,103.0,103.0,29260.01,,,,,,,,
1788752034,2zXgtNHHdc3UozgNkdizo3GBiR4ec6Ubi3wEfp3Dpump,BIRD,organic,264.5,False,False,,,0,6,,,1.4595648732818869,380194787307,19000285,643,320,120.56,False,0.1359,640,dex,0,340,224,1.518,340,224,19597.33,19597.33,132.0,132.0,,,,,,,,,
1788752034,2zXgtNHHdc3UozgNkdizo3GBiR4ec6Ubi3wEfp3Dpump,BIRD,hotctl,264.5,False,False,,,0,6,,,1.4467138574866591,380015439500,19000285,643,320,120.56,False,0.1359,640,dex,0,340,224,1.518,340,224,19597.33,19597.33,132.0,132.0,,,,,,,,,
1788752034,4FCZqyXatZXQsnwksXJSYx7EtDJibFzat9PujLUfpump,PONS,hotctl,361.5,False,False,,,0,6,,,0.38268388087924377,307031096094,19000285,1000,318,188.68,True,0.4756,778,dex,0,319,366,0.872,704,581,35038.82,61657.42,-58.82,77.95,,,,,,5.0,,,
1788752034,2zXgtNHHdc3UozgNkdizo3GBiR4ec6Ubi3wEfp3Dpump,BIRD,organic1h,264.5,False,False,,,0,6,,,0.0,406419937870,19000285,643,320,120.56,False,0.1359,640,dex,0,340,224,1.518,340,224,19597.33,19597.33,132.0,132.0,,,,,,,,,
1788752443,GX3JwuTNCuLGoGGuM8izMwhPfW7Zkhj2oagVAtnzgFJJ,zcat,organic,376.6,False,False,,,0,6,,,0.7008092698490342,147769428761,19028100,1000,362,165.75,True,0.0244,821,dex,0,426,284,1.5,560,362,23501.77,28886.48,24.02,35.08,21233.56,,,,,,,,
1788752443,FGNxuqbshFZ9JuxRynqeatrM93KEinTTVYXfw68Apump,WOFI,organic,391.6,False,False,,,0,6,,,0.13039722975547993,12906271,19028100,1000,423,141.84,True,0.0703,697,dex,0,411,19,21.632,573,21,5325.42,527899.9,1.23,353362.0,1068057.37,,,,,,,,
1788752443,GX3JwuTNCuLGoGGuM8izMwhPfW7Zkhj2oagVAtnzgFJJ,zcat,hotctl,376.6,False,False,,,0,6,,,0.0,147411582756,19028100,1000,362,165.75,True,0.0244,821,dex,0,426,284,1.5,560,362,23501.77,28886.48,24.02,35.08,21233.56,,,,,,,,
1788752443,5Xf3hrprffHnvjSP5cdKBoL9PK8yqEvhBncLzXkwnNVi,FIG,hotctl,387.6,False,False,,,0,6,,,0.5412441787817025,127830761657,19028100,1000,158,379.75,True,0.596,1000,dex,0,1091,908,1.202,1449,1185,223729.67,285053.0,24.83,68.49,24210.42,,,,,,,,
1788752443,GCzFJ98KGuwpHnNePa5qPDT6gK8oRG7AvHBGA5vDoKcX,Fartcoin2,hotctl,388.6,False,False,,,0,6,,,1.316930743072444,102181766839,19028100,1000,248,241.94,True,0.367,1000,dex,0,635,421,1.508,1079,696,40665.93,75326.18,14.85,229.0,,,,,,,,,
1788752443,FGNxuqbshFZ9JuxRynqeatrM93KEinTTVYXfw68Apump,WOFI,hotctl,391.6,False,False,,,0,6,,,0.13448213607623194,12904967,19028100,1000,423,141.84,True,0.0703,697,dex,0,411,19,21.632,573,21,5325.42,527899.9,1.23,353362.0,1068057.37,,,,,,,,
1788752443,GX3JwuTNCuLGoGGuM8izMwhPfW7Zkhj2oagVAtnzgFJJ,zcat,organic1h,376.6,False,False,,,0,6,,,0.08745250661465725,148746337234,19028100,1000,362,165.75,True,0.0244,821,dex,0,426,284,1.5,560,362,23501.77,28886.48,24.02,35.08,21233.56,,,,,,,,
1788752443,FGNxuqbshFZ9JuxRynqeatrM93KEinTTVYXfw68Apump,WOFI,organic1h,391.6,False,False,,,0,6,,,0.11224882989250307,12904501,19028100,1000,423,141.84,True,0.0703,697,dex,0,411,19,21.632,573,21,5325.42,527899.9,1.23,353362.0,1068057.37,,,,,,,,
1788752443,GX3JwuTNCuLGoGGuM8izMwhPfW7Zkhj2oagVAtnzgFJJ,zcat,hotctl1h,376.6,False,False,,,0,6,,,0.14108965799201312,150114889875,19028100,1000,362,165.75,True,0.0244,821,dex,0,426,284,1.5,560,362,23501.77,28886.48,24.02,35.08,21233.56,,,,,,,,
1788752443,5Xf3hrprffHnvjSP5cdKBoL9PK8yqEvhBncLzXkwnNVi,FIG,hotctl1h,387.6,False,False,,,0,6,,,0.27437132412290116,127063975967,19028100,1000,158,379.75,True,0.596,1000,dex,0,1091,908,1.202,1449,1185,223729.67,285053.0,24.83,68.49,24210.42,,,,,,,,
1788752443,GCzFJ98KGuwpHnNePa5qPDT6gK8oRG7AvHBGA5vDoKcX,Fartcoin2,hotctl1h,388.6,False,False,,,0,6,,,1.2927456110118491,101296390702,19028100,1000,248,241.94,True,0.367,1000,dex,0,635,421,1.508,1079,696,40665.93,75326.18,14.85,229.0,,,,,,,,,
1788752443,FGNxuqbshFZ9JuxRynqeatrM93KEinTTVYXfw68Apump,WOFI,hotctl1h,391.6,False,False,,,0,6,,,0.07690940773681532,12903895,19028100,1000,423,141.84,True,0.0703,697,dex,0,411,19,21.632,573,21,5325.42,527899.9,1.23,353362.0,1068057.37,,,,,,,,
1788752572,2vLqgLqNnVNBdATJYQ683ZVbgXXmXYL2yS8bi7gUatv2,TCAT,hotctl,320.3,False,False,,,0,6,,,0.0,73039136846,19030478,1000,179,335.2,True,0.309,1000,dex,0,1039,121,8.587,1355,208,70363.14,126175.93,23.13,104.0,25171.07,,,,,,,,
1788752671,FUd2tM5oNny7xZpSM8Eg2fnHUg2G8s1jyW8tkC14pump,SOS,hotctl,231.6,False,False,,,0,6,,,1.1042487706609923,109240081002,19051068,1000,221,271.49,True,0.391,1000,dex,0,631,438,1.441,631,438,51002.44,51002.44,375.0,375.0,,,,,,,,,
1788752671,AdNrxd6LDLKhvAbezVjd1zgaz24FkfuFQNkJt8dApump,STICKMAN,hotctl,246.6,False,False,,,0,6,,,0.8622082433686435,271807351,19051068,1000,135,444.44,True,0.753,1000,dex,0,2690,315,8.54,2715,317,750.74,106209.67,3.15,16669.0,231044.25,,,,,,,,
1788752671,F93JNDLA573ggqWsAMKfMSwiqWDkPrWNcdc8nW2epump,FX,hotctl,352.6,False,False,,,0,6,,,0.0,83785185749,19051068,1000,216,277.78,True,0.63,1000,dex,0,326,319,1.022,861,701,25521.49,66646.01,-22.92,-33.78,12624.09,,,,,,,,
1788752671,DtsPLj2LSW3mrybstm4hQYVT9MsA8pFBrGbH6uMQZMZ9,◎,hotctl,353.6,False,False,,,0,6,,,0.20389143860970327,153302464935,19051068,1000,140,428.57,True,0.32,1000,dex,0,1237,732,1.69,1709,1002,65576.02,90693.74,26.14,53.22,22647.97,,,,,,,,
1788752671,FE4VYqyBFcd7JEWLCMfHJ7fuszvgvU2DmX61da5prc6d,FIG,hotctl,385.6,False,False,,,0,6,,,1.0595110315501415,85175947742,19051068,1000,89,674.16,True,0.774,1000,dex,0,2015,748,2.694,2788,1040,167229.31,226199.37,56.06,101.0,32264.71,,,,,,,,
1788752671,GbxvXijYvxZJZxpc1TjosSmk59k3SwG4xg66Q3Yypump,QINU,hotctl,341.6,False,False,,,0,6,,,2.436199324111295,53568621464,19051068,1000,276,217.39,True,0.289,1000,dex,0,575,319,1.803,824,475,27234.93,51543.84,35.96,412.0,,,,,,,,,
1788752797,9pC2mZAsaNsHLxeAQvZNbi3GFrHHYz9qcw1rYDv9BKTJ,Alibaba,organic,304.6,False,False,,,0,6,,,0.4420619382681589,114926832258,19037918,842,336,150.36,False,0.0401,799,dex,0,496,196,2.531,516,204,18907.19,19663.64,16.86,28.98,28522.09,,,,,,,,
1788752797,9pC2mZAsaNsHLxeAQvZNbi3GFrHHYz9qcw1rYDv9BKTJ,Alibaba,hotctl,304.6,False,False,,,0,6,,,0.5229910333186722,115244384720,19037918,842,336,150.36,False,0.0401,799,dex,0,496,196,2.531,516,204,18907.19,19663.64,16.86,28.98,28522.09,,,,,,,,
1788752797,7ru4jSn2rtmui6ifSvfydNHvqSdhr58ugn7V1tNYpump,SCH,hotctl,318.6,False,False,,,0,6,,,2.491774448427139,114780725880,19037918,1000,100,600.0,True,0.696,1000,dex,0,1340,1169,1.146,1817,1467,81107.74,113152.98,-23.04,-52.27,10557.2,,,,,,,,
1788752797,AqzCJxZYFJkMTojWXNS2HBqFtf8CLTm7tZRy15rB5MMg,SCH,hotctl,279.6,False,False,,,0,6,,,0.0,153882393517,19037918,1000,150,400.0,True,0.613,1000,dex,0,913,929,0.983,920,929,181356.8,181569.37,21.75,43.46,22163.67,,,,,,,,
1788752797,9pC2mZAsaNsHLxeAQvZNbi3GFrHHYz9qcw1rYDv9BKTJ,Alibaba,organic1h,304.6,False,False,,,0,6,,,0.5953704794055212,113217780602,19037918,842,336,150.36,False,0.0401,799,dex,0,496,196,2.531,516,204,18907.19,19663.64,16.86,28.98,28522.09,,,,,,,,
1788752797,9pC2mZAsaNsHLxeAQvZNbi3GFrHHYz9qcw1rYDv9BKTJ,Alibaba,hotctl1h,304.6,False,False,,,0,6,,,0.5922071233401486,113217712476,19037918,842,336,150.36,False,0.0401,799,dex,0,496,196,2.531,516,204,18907.19,19663.64,16.86,28.98,28522.09,,,,,,,,
1788752797,7ru4jSn2rtmui6ifSvfydNHvqSdhr58ugn7V1tNYpump,SCH,hotctl1h,318.6,False,False,,,0,6,,,4.6855665058240525,121655349628,19037918,1000,100,600.0,True,0.696,1000,dex,0,1340,1169,1.146,1817,1467,81107.74,113152.98,-23.04,-52.27,10557.2,,,,,,,,
1788752797,AqzCJxZYFJkMTojWXNS2HBqFtf8CLTm7tZRy15rB5MMg,SCH,hotctl1h,279.6,False,False,,,0,6,,,0.46383939260340656,153543505879,19037918,1000,150,400.0,True,0.613,1000,dex,0,913,929,0.983,920,929,181356.8,181569.37,21.75,43.46,22163.67,,,,,,,,
1788752923,F93JNDLA573ggqWsAMKfMSwiqWDkPrWNcdc8nW2epump,FX,organic,604.6,False,False,,,0,6,,,3.130812618929342,212504000094,19021111,1000,216,277.78,True,0.63,1000,dex,0,326,319,1.022,861,701,25521.49,66646.01,-22.92,-33.78,12624.09,,,,,,,,
1788752923,AdNrxd6LDLKhvAbezVjd1zgaz24FkfuFQNkJt8dApump,STICKMAN,organic,498.6,False,False,,,0,6,,,0.2522757111711218,270605615,19021111,1000,135,444.44,True,0.753,1000,dex,0,2056,214,9.607,2754,323,824.53,106374.27,2.28,16754.0,231633.35,,,,,,,,
1788752923,71eCie2YjdgfybeEMvVRdYR27zarMf9xwx5ge4oLpump,CLM,hotctl,347.6,False,False,,,0,6,,,1.4722595931116627,66374832759,19021111,1000,121,495.87,True,0.612,1000,dex,0,474,307,1.544,591,398,38321.53,48105.82,183.0,517.0,,,,,,,,,
1788752923,F93JNDLA573ggqWsAMKfMSwiqWDkPrWNcdc8nW2epump,FX,organic1h,604.6,False,False,,,0,6,,,2.370635242946302,211140763470,19021111,1000,216,277.78,True,0.63,1000,dex,0,326,319,1.022,861,701,25521.49,66646.01,-22.92,-33.78,12624.09,,,,,,,,
1788752923,AdNrxd6LDLKhvAbezVjd1zgaz24FkfuFQNkJt8dApump,STICKMAN,organic1h,498.6,False,False,,,0,6,,,0.24704935279367918,270605594,19021111,1000,135,444.44,True,0.753,1000,dex,0,2056,214,9.607,2754,323,824.53,106374.27,2.28,16754.0,231633.35,,,,,,,,
1788752923,71eCie2YjdgfybeEMvVRdYR27zarMf9xwx5ge4oLpump,CLM,hotctl1h,347.6,False,False,,,0,6,,,0.0,69436105938,19021111,1000,121,495.87,True,0.612,1000,dex,0,474,307,1.544,591,398,38321.53,48105.82,183.0,517.0,,,,,,,,,
1788753004,7AkE4VNppHqJKU9Y4k3fP3V82oxEDsp3J9TyUqGFa3XJ,STINK,hotctl,120.9,False,False,,,0,6,,,0.0,7483834449,19046429,1000,108,555.56,True,0.559,1000,dex,0,535,533,1.004,535,533,9309.56,9309.56,31.5,31.5,,,,,,,,,
1788753122,7ru4jSn2rtmui6ifSvfydNHvqSdhr58ugn7V1tNYpump,SCH,organic,643.3,False,False,,,0,6,,,2.5054880940337028,390356797163,19048025,1000,100,600.0,True,0.696,1000,dex,0,1340,1169,1.146,1817,1467,81107.74,113152.98,-23.04,-52.27,10557.2,,,,,,,,
1788753122,H9aUiEoaB6BQ8jMiKNczNUx5gxsxTasNqcDba1gQ34e7,MicroFox,hotctl,170.3,False,False,,,0,6,,,1.3130911387285136,79867642739,19048025,1000,114,526.32,True,0.673,1000,dex,0,523,330,1.585,523,330,35735.33,35735.33,559.0,559.0,,,,,,3.0832,,,
1788753122,7ru4jSn2rtmui6ifSvfydNHvqSdhr58ugn7V1tNYpump,SCH,organic1h,643.3,False,False,,,0,6,,,0.0,444881545730,19048025,1000,100,600.0,True,0.696,1000,dex,0,1340,1169,1.146,1817,1467,81107.74,113152.98,-23.04,-52.27,10557.2,,,,,,,,
1788753122,H9aUiEoaB6BQ8jMiKNczNUx5gxsxTasNqcDba1gQ34e7,MicroFox,hotctl1h,170.3,False,False,,,0,6,,,0.0,83589581606,19048025,1000,114,526.32,True,0.673,1000,dex,0,523,330,1.585,523,330,35735.33,35735.33,559.0,559.0,,,,,,3.0832,,,
1788753229,E8tQXS3fXtQLgA5QosXiy3vuguazz4VWX7PqzUwhw3Ns,CLM,organic,192.4,False,False,,,0,6,,,2.336429335142981,85300385077,19048353,563,219,154.25,False,0.0906,563,dex,0,363,150,2.42,363,150,6995.57,6995.57,104.0,104.0,,,,,,,,,
1788753229,7wPhh6u5nPg55eQKV7MCicEW6EQCPytYKaXHL3CHRQfs,BYDUSDT,organic,351.4,False,False,,,0,6,,,0.0,26256243573,19048353,786,396,119.09,False,0.1844,629,dex,0,571,469,1.217,679,546,822549.96,950753.87,7.54,32.59,136635.88,,,,,,,,
1788753229,H7NofnpT8B9wWwpqXZ8TM4TeeLZKzkCUSFHEW7dBQkTi,QINU,organic,346.4,False,False,,,0,6,,,0.0,327129645426,19048353,1000,171,350.88,True,0.217,1000,dex,0,884,756,1.169,984,825,39955.19,45520.57,39.21,124.0,6956.26,,,,,,,,
1788753229,413PixvtdbEUhNXLQ2s5MJLhMzUXiZHbLiFKriQoVPk7,QINU,hotctl,204.4,False,False,,,0,6,,,0.6296877791955264,147633459218,19048353,1000,100,600.0,True,0.706,1000,dex,0,1230,500,2.46,1230,500,66202.36,66202.36,52.59,52.59,20965.05,,,,,,,,
1788753229,E8tQXS3fXtQLgA5QosXiy3vuguazz4VWX7PqzUwhw3Ns,CLM,hotctl,192.4,False,False,,,0,6,,,0.0,93960887678,19048353,563,219,154.25,False,0.0906,563,dex,0,363,150,2.42,363,150,6995.57,6995.57,104.0,104.0,,,,,,,,,
1788753229,7wPhh6u5nPg55eQKV7MCicEW6EQCPytYKaXHL3CHRQfs,BYDUSDT,hotctl,351.4,False,False,,,0,6,,,0.0,26419824539,19048353,786,396,119.09,False,0.1844,629,dex,0,571,469,1.217,679,546,822549.96,950753.87,7.54,32.59,136635.88,,,,,,,,
1788753229,H7NofnpT8B9wWwpqXZ8TM4TeeLZKzkCUSFHEW7dBQkTi,QINU,hotctl,346.4,False,False,,,0,6,,,1.0542667767851903,322218114150,19048353,1000,171,350.88,True,0.217,1000,dex,0,884,756,1.169,984,825,39955.19,45520.57,39.21,124.0,6956.26,,,,,,,,
1788753229,E8tQXS3fXtQLgA5QosXiy3vuguazz4VWX7PqzUwhw3Ns,CLM,organic1h,192.4,False,False,,,0,6,,,0.0,96849786842,19048353,563,219,154.25,False,0.0906,563,dex,0,363,150,2.42,363,150,6995.57,6995.57,104.0,104.0,,,,,,,,,
1788753229,7wPhh6u5nPg55eQKV7MCicEW6EQCPytYKaXHL3CHRQfs,BYDUSDT,organic1h,351.4,False,False,,,0,6,,,0.0,26338895282,19048353,786,396,119.09,False,0.1844,629,dex,0,571,469,1.217,679,546,822549.96,950753.87,7.54,32.59,136635.88,,,,,,,,
1788753229,H7NofnpT8B9wWwpqXZ8TM4TeeLZKzkCUSFHEW7dBQkTi,QINU,organic1h,346.4,False,False,,,0,6,,,0.0,348318917621,19048353,1000,171,350.88,True,0.217,1000,dex,0,884,756,1.169,984,825,39955.19,45520.57,39.21,124.0,6956.26,,,,,,,,
1788753229,413PixvtdbEUhNXLQ2s5MJLhMzUXiZHbLiFKriQoVPk7,QINU,hotctl1h,204.4,False,False,,,0,6,,,1.753423614177409,148330832052,19048353,1000,100,600.0,True,0.706,1000,dex,0,1230,500,2.46,1230,500,66202.36,66202.36,52.59,52.59,20965.05,,,,,,,,
1788753229,E8tQXS3fXtQLgA5QosXiy3vuguazz4VWX7PqzUwhw3Ns,CLM,hotctl1h,192.4,False,False,,,0,6,,,0.15269149759614206,95944355762,19048353,563,219,154.25,False,0.0906,563,dex,0,363,150,2.42,363,150,6995.57,6995.57,104.0,104.0,,,,,,,,,
1788753229,7wPhh6u5nPg55eQKV7MCicEW6EQCPytYKaXHL3CHRQfs,BYDUSDT,hotctl1h,351.4,False,False,,,0,6,,,0.0,26374472239,19048353,786,396,119.09,False,0.1844,629,dex,0,571,469,1.217,679,546,822549.96,950753.87,7.54,32.59,136635.88,,,,,,,,
1788753332,CUePR9W5ymFyQdGt1TUYdRpNVkzKtEiNzs1FrthPwUCr,SOS,hotctl,121.4,False,False,,,0,6,,,0.8000610573504269,99465753776,19048353,1000,85,705.88,True,0.812,1000,dex,0,935,275,3.4,935,275,55388.77,55388.77,78.95,78.95,27354.9,,,,,,,,
1788753535,FPwmXk6WFrxyyvTQfcMsaxZmJf8KReC49fv8HVp2w92j,CLM,hotctl,191.5,False,False,,,0,6,,,1.16475000601457,121983827552,19044487,1000,70,857.14,True,0.989,1000,dex,0,873,578,1.51,873,578,219429.01,219429.01,106.0,106.0,11190.9,,,,,,,,
1788753622,H9aUiEoaB6BQ8jMiKNczNUx5gxsxTasNqcDba1gQ34e7,MicroFox,organic,670.7,False,False,,,0,6,,,1.1249182062210155,445238672116,19044487,1000,494,121.46,True,0.2479,234,dex,0,725,436,1.663,725,436,44942.24,44942.24,499.0,499.0,,,,,,,,,
1788753622,77hnWjeRmoMMyBvKLVG2NfJ4ru5sXrB5HLPL7dg3Uq41,Alibaba,organic,146.7,False,False,,,0,6,,,0.0,133317086255,19044487,565,209,162.2,False,0.0956,565,dex,0,339,111,3.054,339,111,9516.67,9516.67,11.9,11.9,26544.28,,,,,,,,
1788753622,77hnWjeRmoMMyBvKLVG2NfJ4ru5sXrB5HLPL7dg3Uq41,Alibaba,hotctl,146.7,False,False,,,0,6,,,0.0,132616277354,19044487,565,209,162.2,False,0.0956,565,dex,0,339,111,3.054,339,111,9516.67,9516.67,11.9,11.9,26544.28,,,,,,,,
1788753622,4Kv6VrBippy2zk7sgt1Z77bVLcSUhzc2oebsW1XeNc9j,STINK,hotctl,156.7,False,False,,,0,6,,,0.25305036084419597,8255451909,19044487,1000,71,845.07,True,0.784,1000,dex,0,548,552,0.993,548,552,10054.26,10054.26,47.2,47.2,,,,,,,,,
1788753622,AuWKa4U7Gc345ukH1idkV5PUSRAoMPeWFSwurtf2pump,401jk,hotctl,239.7,False,False,,,0,6,,,0.9820237432104137,17295140936,19044487,1000,61,983.61,True,0.971,1000,dex,0,3547,364,9.745,3804,383,8998.57,16748.21,-25.29,158.0,27046.01,,,,,85.0054,,,
1788753622,H9aUiEoaB6BQ8jMiKNczNUx5gxsxTasNqcDba1gQ34e7,MicroFox,organic1h,670.7,False,False,,,0,6,,,1.1183056328788639,445215894435,19044487,1000,494,121.46,True,0.2479,234,dex,0,725,436,1.663,725,436,44942.24,44942.24,499.0,499.0,,,,,,,,,
1788753622,77hnWjeRmoMMyBvKLVG2NfJ4ru5sXrB5HLPL7dg3Uq41,Alibaba,organic1h,146.7,False,False,,,0,6,,,0.0,132618244511,19044487,565,209,162.2,False,0.0956,565,dex,0,339,111,3.054,339,111,9516.67,9516.67,11.9,11.9,26544.28,,,,,,,,
1788753622,77hnWjeRmoMMyBvKLVG2NfJ4ru5sXrB5HLPL7dg3Uq41,Alibaba,hotctl1h,146.7,False,False,,,0,6,,,0.2716095160509143,133280846559,19044487,565,209,162.2,False,0.0956,565,dex,0,339,111,3.054,339,111,9516.67,9516.67,11.9,11.9,26544.28,,,,,,,,
1788753758,Edd4a2XDwoJDV22hpQ5Spp5cb867tKr4TBt2mu7rSTNK,LMEOW,hotctl,198.5,False,False,,,0,6,,,4.296139085840258,171212260268,19066608,1000,311,192.93,True,0.4399,907,dex,0,323,199,1.623,476,324,24623.76,47134.26,-64.01,-76.2,9644.76,,,,,,,,
1788753758,BW8i4Y6ruWipmvRxFvWB7FgeJ6o6pGEKUnVap4t4vWXr,VICE,hotctl,143.5,False,False,,,0,6,,,0.0,143846204664,19066608,1000,194,309.28,True,0.444,1000,dex,0,1096,127,8.63,1096,127,43294.61,43294.61,48.82,48.82,21915.36,,,,,,,,
1788753758,3TMMhHLQWMgaUwmG8HpMb2X1dwTisLyzM2pgdUFzcFyR,FWOB,hotctl,135.5,False,False,,,0,6,,,1.3451245670377125,140668498199,19066608,1000,137,437.96,True,0.641,1000,dex,0,928,706,1.314,928,706,186029.14,186029.14,47.27,47.27,22374.18,,,,,,,,
1788753758,En3oyupgU4crCNpeQWBeEY6SFFtwoZmtWphYLH2xf4YN,NVIDEER,hotctl,170.5,False,False,,,0,6,,,2.423598615056541,184999933565,19066608,1000,152,394.74,True,0.479,1000,dex,0,964,880,1.095,1024,910,65284.96,68684.37,-78.29,-76.49,6847.62,,,,,,,,
1788753758,7feLDaJKRF3TxKYG651tv9z9qgHNy6Zv8M3ZWLhtJFuy,Doogle,hotctl,200.5,False,False,,,0,6,,,2.8212634275718274,75057452558,19066608,1000,168,357.14,True,0.658,1000,dex,0,830,531,1.563,830,531,52113.88,52113.88,461.0,461.0,,,,,,,,,
1788753928,F8dy7ahBYc7BvVK686YugPgUP1XCFS7vMGi6Z25xpump,seeker,hotctl,257.2,False,False,,,0,6,,,0.8591351435065114,578243575284,19067301,1000,235,255.32,True,0.808,1000,dex,0,343,351,0.977,343,351,37025.34,37025.34,6.14,6.14,,,,,,,,,
1788753928,AtgVopWQTnbh5tfrDf5PZQe3kUGEgu32E8aySggHVE1B,Elizabeth,hotctl,273.2,False,False,,,0,6,,,0.0,581876289461,19067301,1000,251,239.04,True,0.806,1000,dex,0,386,358,1.078,386,358,35110.9,35110.9,-31.71,-31.71,,,,,,,,,
1788754049,En3oyupgU4crCNpeQWBeEY6SFFtwoZmtWphYLH2xf4YN,NVIDEER,organic,461.4,False,False,,,0,6,,,2.272193386887837,420560367052,19058945,1000,152,394.74,True,0.479,1000,dex,0,829,698,1.188,1132,981,47330.03,72368.7,1.14,-61.31,9306.59,,,,,,,,
1788754049,pbJFoQ9yKVPdCHPvLj5eGtWA225ERQG9Hm5nEcMpump,Pweg,hotctl,259.4,False,False,,,0,6,,,1.9909936941992143,32175836669,19058945,1000,273,219.78,True,0.349,1000,dex,0,338,278,1.216,338,278,20431.84,20431.84,26.07,26.07,18081.47,,,,,,,,
1788754049,En3oyupgU4crCNpeQWBeEY6SFFtwoZmtWphYLH2xf4YN,NVIDEER,organic1h,461.4,False,False,,,0,6,,,1.6755112164130483,417637812141,19058945,1000,152,394.74,True,0.479,1000,dex,0,829,698,1.188,1132,981,47330.03,72368.7,1.14,-61.31,9306.59,,,,,,,,
1788754049,pbJFoQ9yKVPdCHPvLj5eGtWA225ERQG9Hm5nEcMpump,Pweg,hotctl1h,259.4,False,False,,,0,6,,,1.5599944534202153,31543374512,19058945,1000,273,219.78,True,0.349,1000,dex,0,338,278,1.216,338,278,20431.84,20431.84,26.07,26.07,18081.47,,,,,,,,
1788754129,Abp3XjmtHyewjoXNqDwXWLpuNZLaWCHMJpsgaeR7j3Sq,BYDUSDT,organic,161.7,False,False,,,0,6,,,0.3728614866789497,26238964432,19050148,377,208,108.75,False,0.2308,377,dex,0,340,266,1.278,340,266,456671.07,456671.07,28.13,28.13,132943.88,,,,,,,,
1788754129,Abp3XjmtHyewjoXNqDwXWLpuNZLaWCHMJpsgaeR7j3Sq,BYDUSDT,hotctl,161.7,False,False,,,0,6,,,0.0,26120781044,19050148,377,208,108.75,False,0.2308,377,dex,0,340,266,1.278,340,266,456671.07,456671.07,28.13,28.13,132943.88,,,,,,,,
1788754129,4FThiNTz3gAbby9Uhb7NcCu5HHfYJhcfiGjRJbVbkcat,jobcat,hotctl,156.7,False,False,,,0,6,,,1.956347251137112,264482957718,19050148,1000,112,535.71,True,0.665,1000,dex,0,928,857,1.083,928,857,72641.27,72641.27,-74.33,-74.33,7214.85,,,,,9.9,,,
1788754129,76MqiZkkejxSAD6uwtieyVgLHHkMn6hsGS7CPRmPk2ar,Starman,hotctl,287.7,False,False,,,0,6,,,0.0,683048187443034,19050148,1000,197,304.57,True,0.53,1000,dex,0,472,487,0.969,477,489,7491.75,9226.82,3.59,44.46,,,,,,,,,
1788754129,95RevCTCGcuxddBdTueHmS443KrVWnHuAjUxeo3apump,ETF,hotctl,230.7,False,False,,,0,6,,,1.4967132059663597,191212212893,19050148,1000,211,284.36,True,0.768,1000,dex,0,356,306,1.163,356,306,32683.12,32683.12,141.0,141.0,,,,,,5.0,,,
1788754129,Abp3XjmtHyewjoXNqDwXWLpuNZLaWCHMJpsgaeR7j3Sq,BYDUSDT,organic1h,161.7,False,False,,,0,6,,,0.0,26038786122,19050148,377,208,108.75,False,0.2308,377,dex,0,340,266,1.278,340,266,456671.07,456671.07,28.13,28.13,132943.88,,,,,,,,
1788754129,Abp3XjmtHyewjoXNqDwXWLpuNZLaWCHMJpsgaeR7j3Sq,BYDUSDT,hotctl1h,161.7,False,False,,,0,6,,,0.0,26038786122,19050148,377,208,108.75,False,0.2308,377,dex,0,340,266,1.278,340,266,456671.07,456671.07,28.13,28.13,132943.88,,,,,,,,
1788754129,4FThiNTz3gAbby9Uhb7NcCu5HHfYJhcfiGjRJbVbkcat,jobcat,hotctl1h,156.7,False,False,,,0,6,,,2.467076454551951,268064592442,19050148,1000,112,535.71,True,0.665,1000,dex,0,928,857,1.083,928,857,72641.27,72641.27,-74.33,-74.33,7214.85,,,,,9.9,,,
1788754129,76MqiZkkejxSAD6uwtieyVgLHHkMn6hsGS7CPRmPk2ar,Starman,hotctl1h,287.7,False,False,,,0,6,,,0.0,683048187443034,19050148,1000,197,304.57,True,0.53,1000,dex,0,472,487,0.969,477,489,7491.75,9226.82,3.59,44.46,,,,,,,,,
1788754129,95RevCTCGcuxddBdTueHmS443KrVWnHuAjUxeo3apump,ETF,hotctl1h,230.7,False,False,,,0,6,,,1.2634204760189913,197456419245,19050148,1000,211,284.36,True,0.768,1000,dex,0,356,306,1.163,356,306,32683.12,32683.12,141.0,141.0,,,,,,5.0,,,
1788754286,FzWcZSX5asoPVEATFwdQd95fXba1HUzncYnXZUWX4T1M,STONK,organic,312.2,False,False,,,0,6,,,0.9366977987538552,412954794,19062044,796,431,110.81,False,0.012,747,dex,0,491,73,6.726,575,114,13261.33,29678.53,8.63,37207.0,27975.52,,,,,,,,
